"Date","Flux","Ts","Ta","Moist"
2018-11-29 09:00:00,0.55,1.375,-1.125,46.547466
2018-11-29 09:10:00,0.77,1.375,-1.0625,46.547466
2018-11-29 09:20:00,0.62,1.375,-1,46.547466
2018-11-29 09:30:00,0.56,1.375,-1,46.547466
2018-11-29 09:40:00,0.61,1.375,-1,46.547466
2018-11-29 09:50:00,0.59,1.375,-0.9375,46.547466
2018-11-29 10:00:00,0.62,1.375,-0.875,46.547466
2018-11-29 10:10:00,0.55,1.375,-0.875,46.547466
2018-11-29 10:20:00,0.56,1.375,-0.875,46.547466
2018-11-29 10:30:00,0.69,1.375,-0.8125,46.547466
2018-11-29 10:40:00,0.62,1.375,-0.8125,46.547466
2018-11-29 10:50:00,0.59,1.375,-0.75,46.547466
2018-11-29 11:00:00,0.72,1.375,-0.75,46.547466
2018-11-29 11:10:00,0.52,1.375,-0.75,46.547466
2018-11-29 11:20:00,0.58,1.375,-0.6875,46.547466
2018-11-29 11:30:00,0.53,1.375,-0.6875,46.547466
2018-11-29 11:40:00,0.74,1.375,-0.625,46.547466
2018-11-29 11:50:00,0.5,1.375,-0.625,46.547466
2018-11-29 12:00:00,0.57,1.375,-0.625,46.547466
2018-11-29 12:10:00,0.74,1.375,-0.625,46.547466
2018-11-29 12:20:00,0.61,1.375,-0.5625,46.547466
2018-11-29 12:30:00,0.51,1.375,-0.5625,46.547466
2018-11-29 12:40:00,0.62,1.375,-0.5,46.547466
2018-11-29 12:50:00,0.59,1.375,-0.5,46.547466
2018-11-29 13:00:00,0.6,1.375,-0.5,46.547466
2018-11-29 13:10:00,0.56,1.375,-0.5,46.547466
2018-11-29 13:20:00,0.6,1.375,-0.5,46.547466
2018-11-29 13:30:00,0.6,1.375,-0.5,46.547466
2018-11-29 13:40:00,0.65,1.375,-0.4375,46.547466
2018-11-29 13:50:00,0.6,1.375,-0.4375,46.547466
2018-11-29 14:00:00,0.5,1.375,-0.4375,46.547466
2018-11-29 14:10:00,0.58,1.375,-0.4375,46.547466
2018-11-29 14:20:00,0.59,1.375,-0.375,46.547466
2018-11-29 14:30:00,0.67,1.375,-0.4375,46.547466
2018-11-29 14:40:00,0.59,1.375,-0.375,46.547466
2018-11-29 14:50:00,0.47,1.375,-0.375,46.547466
2018-11-29 15:00:00,0.57,1.375,-0.375,46.547466
2018-11-29 15:10:00,0.56,1.375,-0.375,46.547466
2018-11-29 15:20:00,0.71,1.375,-0.375,46.547466
2018-11-29 15:30:00,0.59,1.375,-0.375,46.547466
2018-11-29 15:40:00,0.53,1.375,-0.375,46.547466
2018-11-29 15:50:00,0.56,1.375,-0.375,46.547466
2018-11-29 16:00:00,0.75,1.375,-0.375,46.547466
2018-11-29 16:10:00,0.58,1.375,-0.375,46.547466
2018-11-29 16:20:00,0.72,1.375,-0.375,46.547466
2018-11-29 16:30:00,0.7,1.375,-0.375,46.547466
2018-11-29 16:40:00,0.68,1.375,-0.375,46.547466
2018-11-29 16:50:00,0.73,1.375,-0.375,46.547466
2018-11-29 17:00:00,0.65,1.375,-0.375,46.547466
2018-11-29 17:10:00,0.52,1.375,-0.375,46.547466
2018-11-29 17:20:00,0.64,1.375,-0.375,46.547466
2018-11-29 17:30:00,0.59,1.375,-0.375,46.547466
2018-11-29 17:40:00,0.64,1.375,-0.375,46.547466
2018-11-29 17:50:00,0.53,1.375,-0.375,46.547466
2018-11-29 18:00:00,0.56,1.375,-0.375,46.547466
2018-11-29 18:10:00,0.77,1.375,-0.375,46.547466
2018-11-29 18:20:00,0.65,1.375,-0.375,46.547466
2018-11-29 18:30:00,0.65,1.375,-0.375,46.547466
2018-11-29 18:40:00,0.68,1.375,-0.375,46.547466
2018-11-29 18:50:00,0.58,1.375,-0.375,46.547466
2018-11-29 19:00:00,0.68,1.375,-0.375,46.547466
2018-11-29 19:10:00,0.56,1.375,-0.375,46.547466
2018-11-29 19:20:00,0.51,1.375,-0.375,46.547466
2018-11-29 19:30:00,0.59,1.375,-0.375,46.547466
2018-11-29 19:40:00,0.61,1.375,-0.375,46.547466
2018-11-29 19:50:00,0.67,1.375,-0.375,46.547466
2018-11-29 20:00:00,0.57,1.375,-0.375,46.547466
2018-11-29 20:10:00,0.51,1.375,-0.375,46.547466
2018-11-29 20:20:00,0.54,1.375,-0.375,46.547466
2018-11-29 20:30:00,0.51,1.375,-0.375,46.547466
2018-11-29 20:40:00,0.51,1.375,-0.375,46.547466
2018-11-29 20:50:00,0.52,1.375,-0.375,46.547466
2018-11-29 21:00:00,0.48,1.375,-0.375,46.547466
2018-11-29 21:10:00,0.57,1.375,-0.375,46.547466
2018-11-29 21:20:00,0.65,1.375,-0.375,46.547466
2018-11-29 21:30:00,0.58,1.375,-0.375,46.547466
2018-11-29 21:40:00,0.51,1.375,-0.375,46.547466
2018-11-29 21:50:00,0.51,1.375,-0.375,46.547466
2018-11-29 22:00:00,0.5,1.375,-0.375,46.547466
2018-11-29 22:10:00,0.51,1.375,-0.375,46.547466
2018-11-29 22:20:00,0.59,1.375,-0.375,46.547466
2018-11-29 22:30:00,0.58,1.375,-0.375,46.547466
2018-11-29 22:40:00,0.58,1.375,-0.375,46.547466
2018-11-29 22:50:00,0.62,1.3125,-0.375,46.547466
2018-11-29 23:00:00,0.65,1.375,-0.375,46.547466
2018-11-29 23:10:00,0.45,1.375,-0.375,46.547466
2018-11-29 23:20:00,0.43,1.375,-0.375,46.547466
2018-11-29 23:30:00,0.53,1.375,-0.375,46.547466
2018-11-29 23:40:00,0.6,1.3125,-0.375,46.547466
2018-11-29 23:50:00,0.61,1.375,-0.375,46.547466
2018-11-30 00:00:00,0.6,1.375,-0.375,46.547466
2018-11-30 00:10:00,0.45,1.375,-0.375,46.547466
2018-11-30 00:20:00,0.58,1.3125,-0.375,46.547466
2018-11-30 00:30:00,0.47,1.3125,-0.375,46.547466
2018-11-30 00:40:00,0.69,1.3125,-0.375,46.547466
2018-11-30 00:50:00,0.57,1.375,-0.375,46.547466
2018-11-30 01:00:00,0.53,1.3125,-0.375,46.547466
2018-11-30 01:10:00,0.58,1.3125,-0.375,46.547466
2018-11-30 01:20:00,0.51,1.3125,-0.375,46.547466
2018-11-30 01:30:00,0.68,1.3125,-0.375,46.547466
2018-11-30 01:40:00,0.61,1.3125,-0.375,46.547466
2018-11-30 01:50:00,0.47,1.3125,-0.375,46.547466
2018-11-30 02:00:00,0.56,1.3125,-0.375,46.547466
2018-11-30 02:10:00,0.66,1.3125,-0.375,46.547466
2018-11-30 02:20:00,0.58,1.3125,-0.375,46.547466
2018-11-30 02:30:00,0.59,1.3125,-0.375,46.547466
2018-11-30 02:40:00,0.65,1.3125,-0.375,46.547466
2018-11-30 02:50:00,0.6,1.3125,-0.375,46.547466
2018-11-30 03:00:00,0.44,1.3125,-0.375,46.547466
2018-11-30 03:10:00,0.55,1.3125,-0.375,46.547466
2018-11-30 03:20:00,0.6,1.3125,-0.375,46.547466
2018-11-30 03:30:00,0.57,1.3125,-0.375,46.547466
2018-11-30 03:40:00,0.62,1.3125,-0.3125,46.547466
2018-11-30 03:50:00,0.67,1.3125,-0.3125,46.547466
2018-11-30 04:00:00,0.53,1.3125,-0.3125,46.547466
2018-11-30 04:10:00,0.68,1.3125,-0.3125,46.547466
2018-11-30 04:20:00,0.69,1.3125,-0.3125,46.547466
2018-11-30 04:30:00,0.61,1.3125,-0.3125,46.547466
2018-11-30 04:40:00,0.52,1.3125,-0.3125,46.547466
2018-11-30 04:50:00,0.47,1.3125,-0.3125,46.547466
2018-11-30 05:00:00,0.54,1.3125,-0.3125,46.547466
2018-11-30 05:10:00,0.49,1.3125,-0.3125,46.547466
2018-11-30 05:20:00,0.6,1.3125,-0.3125,46.547466
2018-11-30 05:30:00,0.53,1.3125,-0.3125,46.547466
2018-11-30 05:40:00,0.55,1.3125,-0.3125,46.547466
2018-11-30 05:50:00,0.7,1.3125,-0.3125,46.547466
2018-11-30 06:00:00,0.48,1.3125,-0.3125,46.547466
2018-11-30 06:10:00,0.48,1.3125,-0.3125,46.547466
2018-11-30 06:20:00,0.59,1.3125,-0.3125,46.547466
2018-11-30 06:30:00,0.21,1.3125,-0.3125,46.547466
2018-11-30 06:40:00,0.69,1.3125,-0.3125,46.547466
2018-11-30 06:50:00,0.51,1.3125,-0.3125,46.547466
2018-11-30 07:00:00,0.57,1.3125,-0.3125,46.547466
2018-11-30 07:10:00,0.6,1.3125,-0.3125,46.547466
2018-11-30 07:20:00,0.51,1.3125,-0.3125,46.547466
2018-11-30 07:30:00,0.55,1.3125,-0.3125,46.547466
2018-11-30 07:40:00,0.53,1.3125,-0.3125,46.547466
2018-11-30 07:50:00,0.25,1.3125,-0.3125,46.547466
2018-11-30 08:00:00,0.49,1.3125,-0.3125,46.547466
2018-11-30 08:10:00,0.36,1.3125,-0.3125,46.547466
2018-11-30 08:20:00,0.56,1.3125,-0.3125,46.547466
2018-11-30 08:30:00,0.46,1.3125,-0.25,46.547466
2018-11-30 08:40:00,0.6,1.3125,-0.3125,46.547466
2018-11-30 08:50:00,0.48,1.25,-0.3125,46.547466
2018-11-30 09:00:00,0.56,1.3125,-0.3125,46.5612779
2018-11-30 09:10:00,0.46,1.3125,-0.25,46.5612779
2018-11-30 09:20:00,0.54,1.25,-0.3125,46.5612779
2018-11-30 09:30:00,0.2,1.3125,-0.25,46.5612779
2018-11-30 09:40:00,0.53,1.3125,-0.3125,46.5612779
2018-11-30 09:50:00,0.58,1.25,-0.25,46.5612779
2018-11-30 10:00:00,0.35,1.25,-0.25,46.5612779
2018-11-30 10:10:00,0.45,1.25,-0.25,46.5612779
2018-11-30 10:20:00,0.45,1.3125,-0.25,46.5612779
2018-11-30 10:30:00,0.52,1.3125,-0.25,46.5612779
2018-11-30 10:40:00,0.47,1.3125,-0.25,46.5612779
2018-11-30 10:50:00,0.53,1.3125,-0.25,46.5612779
2018-11-30 11:00:00,0.47,1.25,-0.25,46.5612779
2018-11-30 11:10:00,0.52,1.25,-0.25,46.5612779
2018-11-30 11:20:00,0.5,1.25,-0.25,46.5612779
2018-11-30 11:30:00,0.54,1.25,-0.25,46.5612779
2018-11-30 11:40:00,0.48,1.25,-0.25,46.5612779
2018-11-30 11:50:00,0.48,1.25,-0.25,46.5612779
2018-11-30 12:00:00,0.51,1.25,-0.25,46.5612779
2018-11-30 12:10:00,0.41,1.25,-0.25,46.5612779
2018-11-30 12:20:00,0.43,1.25,-0.25,46.5612779
2018-11-30 12:30:00,0.54,1.25,-0.25,46.5612779
2018-11-30 12:40:00,0.67,1.25,-0.25,46.5612779
2018-11-30 12:50:00,0.41,1.25,-0.1875,46.5750892
2018-11-30 13:00:00,0.36,1.25,-0.1875,46.5750892
2018-11-30 13:10:00,0.32,1.25,-0.1875,46.5750892
2018-11-30 13:20:00,0.48,1.25,-0.1875,46.5750892
2018-11-30 13:30:00,0.46,1.25,-0.125,46.5750892
2018-11-30 13:40:00,0.47,1.25,-0.125,46.5750892
2018-11-30 13:50:00,0.38,1.25,-0.125,46.5750892
2018-11-30 14:00:00,0.47,1.25,-0.0625,46.5750892
2018-11-30 14:10:00,0.49,1.25,-0.0625,46.5750892
2018-11-30 14:20:00,0.55,1.25,-0.0625,46.5750892
2018-11-30 14:30:00,0.45,1.25,0,46.5750892
2018-11-30 14:40:00,0.48,1.25,0,46.5750892
2018-11-30 14:50:00,0.55,1.25,0.0625,46.5750892
2018-11-30 15:00:00,0.36,1.25,0.125,46.5750892
2018-11-30 15:10:00,0.41,1.25,0.25,46.5750892
2018-11-30 15:20:00,0.45,1.25,0.375,46.5750892
2018-11-30 15:30:00,0.4,1.25,0.5,46.5750892
2018-11-30 15:40:00,0.32,1.25,0.625,46.5750892
2018-11-30 15:50:00,0.4,1.25,0.6875,46.5750892
2018-11-30 16:00:00,0.45,1.25,0.75,46.5888999
2018-11-30 16:10:00,0.34,1.25,0.75,46.5888999
2018-11-30 16:20:00,0.4,1.25,0.875,46.5888999
2018-11-30 16:30:00,0.44,1.25,0.75,46.5888999
2018-11-30 16:40:00,0.5,1.25,0.8125,46.5888999
2018-11-30 16:50:00,0.37,1.25,0.875,46.5888999
2018-11-30 17:00:00,0.44,1.25,1,46.5888999
2018-11-30 17:10:00,0.44,1.25,1.125,46.5888999
2018-11-30 17:20:00,0.55,1.25,1.25,46.5888999
2018-11-30 17:30:00,0.55,1.25,1.25,46.5888999
2018-11-30 17:40:00,0.41,1.25,1.3125,46.5888999
2018-11-30 17:50:00,0.53,1.25,1.375,46.5888999
2018-11-30 18:00:00,0.48,1.25,1.4375,46.5888999
2018-11-30 18:10:00,0.46,1.25,1.5,46.5888999
2018-11-30 18:20:00,0.41,1.25,1.5,46.5888999
2018-11-30 18:30:00,0.7,1.25,1.5625,46.5888999
2018-11-30 18:40:00,0.55,1.25,1.625,46.5888999
2018-11-30 18:50:00,0.48,1.25,1.75,46.5888999
2018-11-30 19:00:00,0.35,1.25,1.75,46.5888999
2018-11-30 19:10:00,0.56,1.25,1.75,46.5888999
2018-11-30 19:20:00,0.75,1.25,1.75,46.5888999
2018-11-30 19:30:00,0.59,1.25,1.75,46.5888999
2018-11-30 19:40:00,0.62,1.25,1.6875,46.5888999
2018-11-30 19:50:00,0.48,1.25,1.75,46.5888999
2018-11-30 20:00:00,0.63,1.25,1.6875,46.5888999
2018-11-30 20:10:00,0.64,1.25,1.75,46.5888999
2018-11-30 20:20:00,0.6,1.25,1.75,46.5888999
2018-11-30 20:30:00,0.71,1.25,1.625,46.5888999
2018-11-30 20:40:00,0.6,1.25,1.5,46.5888999
2018-11-30 20:50:00,0.6,1.25,1.4375,46.5888999
2018-11-30 21:00:00,0.69,1.25,1.4375,46.5888999
2018-11-30 21:10:00,0.67,1.25,1.375,46.5888999
2018-11-30 21:20:00,0.49,1.25,1.4375,46.5888999
2018-11-30 21:30:00,0.58,1.25,1.625,46.5888999
2018-11-30 21:40:00,0.59,1.25,1.75,46.5888999
2018-11-30 21:50:00,0.73,1.25,1.875,46.5888999
2018-11-30 22:00:00,0.9,1.25,1.75,46.5888999
2018-11-30 22:10:00,0.64,1.25,1.8125,46.5888999
2018-11-30 22:20:00,0.64,1.25,1.9375,46.5888999
2018-11-30 22:30:00,0.63,1.25,2,46.5888999
2018-11-30 22:40:00,0.72,1.25,2.125,46.5888999
2018-11-30 22:50:00,0.83,1.25,2.125,46.5888999
2018-11-30 23:00:00,0.59,1.25,2.1875,46.5888999
2018-11-30 23:10:00,0.64,1.25,2.125,46.5888999
2018-11-30 23:20:00,0.63,1.25,2.0625,46.5888999
2018-11-30 23:30:00,0.55,1.25,2.0625,46.5888999
2018-11-30 23:40:00,0.72,1.25,2.125,46.5888999
2018-11-30 23:50:00,0.63,1.25,2.0625,46.60271
2018-12-01 00:00:00,0.64,1.25,2.0625,46.5888999
2018-12-01 00:10:00,0.6,1.25,2,46.5888999
2018-12-01 00:20:00,0.39,1.25,2,46.5888999
2018-12-01 00:30:00,0.62,1.25,2,46.5888999
2018-12-01 00:40:00,0.55,1.25,2.125,46.5888999
2018-12-01 00:50:00,0.62,1.25,2.125,46.5888999
2018-12-01 01:00:00,0.54,1.25,2.1875,46.5888999
2018-12-01 01:10:00,0.56,1.25,2.125,46.5888999
2018-12-01 01:20:00,0.59,1.25,2,46.5888999
2018-12-01 01:30:00,0.6,1.25,1.875,46.5888999
2018-12-01 01:40:00,0.73,1.25,1.875,46.5888999
2018-12-01 01:50:00,0.82,1.25,1.875,46.5888999
2018-12-01 02:00:00,0.59,1.25,1.875,46.5888999
2018-12-01 02:10:00,0.64,1.25,1.875,46.5888999
2018-12-01 02:20:00,0.71,1.25,1.875,46.5888999
2018-12-01 02:30:00,0.71,1.25,2.0625,46.5888999
2018-12-01 02:40:00,0.6,1.25,2.1875,46.5888999
2018-12-01 02:50:00,0.7,1.25,2.125,46.5888999
2018-12-01 03:00:00,0.53,1.25,2,46.5888999
2018-12-01 03:10:00,0.56,1.25,2,46.5888999
2018-12-01 03:20:00,0.55,1.25,1.9375,46.5888999
2018-12-01 03:30:00,0.56,1.25,1.9375,46.5888999
2018-12-01 03:40:00,0.53,1.25,2,46.5888999
2018-12-01 03:50:00,0.45,1.25,1.9375,46.5888999
2018-12-01 04:00:00,0.62,1.25,1.875,46.5888999
2018-12-01 04:10:00,0.42,1.25,1.875,46.5888999
2018-12-01 04:20:00,0.57,1.25,1.75,46.5888999
2018-12-01 04:30:00,0.58,1.25,1.75,46.5888999
2018-12-01 04:40:00,0.6,1.25,1.6875,46.5888999
2018-12-01 04:50:00,0.54,1.25,1.6875,46.5888999
2018-12-01 05:00:00,0.66,1.25,1.6875,46.5888999
2018-12-01 05:10:00,0.64,1.25,1.625,46.5888999
2018-12-01 05:20:00,0.7,1.25,1.5625,46.5888999
2018-12-01 05:30:00,0.64,1.25,1.5625,46.5888999
2018-12-01 05:40:00,0.61,1.25,1.5,46.5888999
2018-12-01 05:50:00,0.7,1.25,1.375,46.5888999
2018-12-01 06:00:00,0.59,1.25,1.375,46.5888999
2018-12-01 06:10:00,0.6,1.25,1.5,46.5888999
2018-12-01 06:20:00,0.64,1.25,1.5,46.5888999
2018-12-01 06:30:00,0.65,1.25,1.5,46.5888999
2018-12-01 06:40:00,0.64,1.25,1.5,46.5888999
2018-12-01 06:50:00,0.62,1.25,1.5,46.5888999
2018-12-01 07:00:00,0.64,1.25,1.375,46.5888999
2018-12-01 07:10:00,0.66,1.25,1.375,46.5888999
2018-12-01 07:20:00,0.63,1.25,1.375,46.5888999
2018-12-01 07:30:00,0.69,1.25,1.4375,46.5888999
2018-12-01 07:40:00,0.64,1.25,1.4375,46.5888999
2018-12-01 07:50:00,0.53,1.25,1.4375,46.5888999
2018-12-01 08:00:00,0.57,1.25,1.5,46.5888999
2018-12-01 08:10:00,0.49,1.25,1.5,46.5888999
2018-12-01 08:20:00,0.55,1.25,1.5,46.5888999
2018-12-01 08:30:00,0.6,1.25,1.5625,46.5888999
2018-12-01 08:40:00,0.55,1.25,1.5,46.5888999
2018-12-01 08:50:00,0.57,1.25,1.5,46.5888999
2018-12-01 09:00:00,0.62,1.25,1.4375,46.5888999
2018-12-01 09:10:00,0.64,1.25,1.625,46.5888999
2018-12-01 09:20:00,0.68,1.25,1.6875,46.5888999
2018-12-01 09:30:00,0.62,1.25,1.625,46.5888999
2018-12-01 09:40:00,0.6,1.25,1.625,46.5888999
2018-12-01 09:50:00,0.59,1.25,1.75,46.5888999
2018-12-01 10:00:00,0.49,1.25,1.8125,46.5888999
2018-12-01 10:10:00,0.56,1.25,1.75,46.5888999
2018-12-01 10:20:00,0.58,1.25,1.75,46.5888999
2018-12-01 10:30:00,0.41,1.25,1.75,46.5888999
2018-12-01 10:40:00,0.5,1.25,1.8125,46.5888999
2018-12-01 10:50:00,0.53,1.25,1.875,46.5888999
2018-12-01 11:00:00,0.58,1.25,1.9375,46.5888999
2018-12-01 11:10:00,0.67,1.25,2,46.5888999
2018-12-01 11:20:00,0.49,1.25,2,46.5888999
2018-12-01 11:30:00,0.61,1.25,2.0625,46.5888999
2018-12-01 11:40:00,0.65,1.25,2.0625,46.5888999
2018-12-01 11:50:00,0.85,1.25,2,46.5888999
2018-12-01 12:00:00,0.61,1.25,2,46.5888999
2018-12-01 12:10:00,0.58,1.25,1.9375,46.5888999
2018-12-01 12:20:00,0.59,1.25,2,46.5888999
2018-12-01 12:30:00,0.46,1.25,2,46.5888999
2018-12-01 12:40:00,0.54,1.25,2,46.5888999
2018-12-01 12:50:00,0.51,1.25,2,46.5888999
2018-12-01 13:00:00,0.49,1.25,2,46.5888999
2018-12-01 13:10:00,0.59,1.25,2.125,46.5888999
2018-12-01 13:20:00,0.68,1.25,2.125,46.5888999
2018-12-01 13:30:00,0.49,1.25,2.125,46.5888999
2018-12-01 13:40:00,0.58,1.25,2.125,46.5888999
2018-12-01 13:50:00,0.35,1.25,2.125,46.5888999
2018-12-01 14:00:00,0.48,1.25,2.25,46.5888999
2018-12-01 14:10:00,0.56,1.25,2.125,46.5888999
2018-12-01 14:20:00,0.58,1.25,2,46.5888999
2018-12-01 14:30:00,0.6,1.25,1.875,46.5888999
2018-12-01 14:40:00,0.48,1.25,1.75,46.5888999
2018-12-01 14:50:00,0.55,1.25,1.625,46.5888999
2018-12-01 15:00:00,0.58,1.25,1.5625,46.5888999
2018-12-01 15:10:00,0.36,1.25,1.5,46.5888999
2018-12-01 15:20:00,0.33,1.25,1.5,46.5888999
2018-12-01 15:30:00,0.56,1.25,1.3125,46.5888999
2018-12-01 15:40:00,0.58,1.25,0.875,46.5888999
2018-12-01 15:50:00,0.48,1.25,0.5,46.5888999
2018-12-01 16:00:00,0.64,1.25,0.4375,46.5888999
2018-12-01 16:10:00,0.58,1.25,0.3125,46.5888999
2018-12-01 16:20:00,0.46,1.25,0.125,46.5888999
2018-12-01 16:30:00,0.62,1.25,0,46.5888999
2018-12-01 16:40:00,0.67,1.25,-0.125,46.5888999
2018-12-01 16:50:00,0.76,1.25,-0.125,46.5888999
2018-12-01 17:00:00,0.5,1.25,0.1875,46.5888999
2018-12-01 17:10:00,0.55,1.25,0.5,46.5888999
2018-12-01 17:20:00,0.5,1.25,0.6875,46.5888999
2018-12-01 17:30:00,0.53,1.25,0.875,46.5888999
2018-12-01 17:40:00,0.52,1.25,0.875,46.5888999
2018-12-01 17:50:00,0.55,1.25,0.625,46.5888999
2018-12-01 18:00:00,0.6,1.25,0.25,46.5888999
2018-12-01 18:10:00,0.49,1.25,0.1875,46.5888999
2018-12-01 18:20:00,0.53,1.25,0.25,46.5888999
2018-12-01 18:30:00,0.51,1.25,0.1875,46.5888999
2018-12-01 18:40:00,0.51,1.25,0.0625,46.5888999
2018-12-01 18:50:00,0.52,1.25,-0.125,46.5888999
2018-12-01 19:00:00,0.7,1.25,-0.125,46.5888999
2018-12-01 19:10:00,0.46,1.25,0,46.5888999
2018-12-01 19:20:00,0.61,1.25,0.1875,46.5888999
2018-12-01 19:30:00,0.46,1.25,0.375,46.5888999
2018-12-01 19:40:00,0.61,1.25,0.5625,46.5888999
2018-12-01 19:50:00,0.53,1.25,0.75,46.5888999
2018-12-01 20:00:00,0.67,1.25,0.75,46.5888999
2018-12-01 20:10:00,0.72,1.25,0.75,46.5888999
2018-12-01 20:20:00,0.49,1.25,0.8125,46.5888999
2018-12-01 20:30:00,0.53,1.25,0.75,46.5888999
2018-12-01 20:40:00,0.44,1.1875,0.75,46.5888999
2018-12-01 20:50:00,0.52,1.1875,0.75,46.5888999
2018-12-01 21:00:00,0.37,1.25,0.75,46.5888999
2018-12-01 21:10:00,0.53,1.1875,0.8125,46.5888999
2018-12-01 21:20:00,0.35,1.25,0.875,46.5888999
2018-12-01 21:30:00,0.56,1.1875,0.9375,46.5888999
2018-12-01 21:40:00,0.5,1.1875,1,46.5888999
2018-12-01 21:50:00,0.72,1.25,1,46.5888999
2018-12-01 22:00:00,0.54,1.1875,0.875,46.5750892
2018-12-01 22:10:00,0.57,1.1875,0.875,46.5750892
2018-12-01 22:20:00,0.47,1.1875,0.75,46.5750892
2018-12-01 22:30:00,0.47,1.1875,0.6875,46.5888999
2018-12-01 22:40:00,0.71,1.1875,0.625,46.5750892
2018-12-01 22:50:00,0.55,1.1875,0.625,46.5750892
2018-12-01 23:00:00,0.5,1.1875,0.5,46.5750892
2018-12-01 23:10:00,0.51,1.1875,0.4375,46.5750892
2018-12-01 23:20:00,0.45,1.1875,0.125,46.5750892
2018-12-01 23:30:00,0.64,1.1875,0,46.5750892
2018-12-01 23:40:00,0.52,1.1875,0.125,46.5750892
2018-12-01 23:50:00,0.68,1.1875,0.25,46.5750892
2018-12-02 00:00:00,0.54,1.1875,0.3125,46.5750892
2018-12-02 00:10:00,0.54,1.1875,0.375,46.5750892
2018-12-02 00:20:00,0.65,1.1875,0.375,46.5750892
2018-12-02 00:30:00,0.44,1.1875,0.375,46.5750892
2018-12-02 00:40:00,0.5,1.1875,0.375,46.5750892
2018-12-02 00:50:00,0.46,1.1875,0.375,46.5750892
2018-12-02 01:00:00,0.49,1.1875,0.3125,46.5750892
2018-12-02 01:10:00,0.26,1.1875,0.125,46.5750892
2018-12-02 01:20:00,0.49,1.1875,0,46.5750892
2018-12-02 01:30:00,0.35,1.1875,-0.0625,46.5750892
2018-12-02 01:40:00,0.44,1.1875,-0.125,46.5750892
2018-12-02 01:50:00,0.46,1.1875,-0.125,46.5750892
2018-12-02 02:00:00,0.36,1.1875,-0.0625,46.5750892
2018-12-02 02:10:00,0.43,1.1875,0,46.5750892
2018-12-02 02:20:00,0.69,1.1875,0.0625,46.5750892
2018-12-02 02:30:00,0.49,1.1875,0.1875,46.5750892
2018-12-02 02:40:00,0.32,1.1875,0.375,46.5750892
2018-12-02 02:50:00,0.55,1.1875,0.5625,46.5750892
2018-12-02 03:00:00,0.55,1.1875,0.6875,46.5750892
2018-12-02 03:10:00,0.5,1.1875,0.75,46.5750892
2018-12-02 03:20:00,0.57,1.1875,0.75,46.5750892
2018-12-02 03:30:00,0.38,1.1875,0.75,46.5750892
2018-12-02 03:40:00,0.51,1.1875,0.75,46.5750892
2018-12-02 03:50:00,0.34,1.1875,0.75,46.5750892
2018-12-02 04:00:00,0.52,1.1875,0.75,46.5750892
2018-12-02 04:10:00,0.53,1.1875,0.6875,46.5750892
2018-12-02 04:20:00,0.41,1.1875,0.5,46.5750892
2018-12-02 04:30:00,0.53,1.1875,0.375,46.5750892
2018-12-02 04:40:00,0.52,1.1875,0.4375,46.5750892
2018-12-02 04:50:00,0.49,1.1875,0.5,46.5750892
2018-12-02 05:00:00,0.45,1.1875,0.625,46.5750892
2018-12-02 05:10:00,0.49,1.1875,0.625,46.5750892
2018-12-02 05:20:00,0.49,1.1875,0.75,46.5750892
2018-12-02 05:30:00,0.61,1.1875,0.75,46.5750892
2018-12-02 05:40:00,0.48,1.1875,0.75,46.5750892
2018-12-02 05:50:00,0.59,1.1875,0.75,46.5750892
2018-12-02 06:00:00,0.39,1.1875,0.8125,46.5750892
2018-12-02 06:10:00,0.45,1.1875,0.8125,46.5750892
2018-12-02 06:20:00,0.54,1.1875,0.75,46.5750892
2018-12-02 06:30:00,0.54,1.1875,0.75,46.5750892
2018-12-02 06:40:00,0.47,1.1875,0.75,46.5750892
2018-12-02 06:50:00,0.7,1.1875,0.75,46.5750892
2018-12-02 07:00:00,0.41,1.1875,0.6875,46.5750892
2018-12-02 07:10:00,0.51,1.1875,0.625,46.5750892
2018-12-02 07:20:00,0.55,1.1875,0.625,46.5750892
2018-12-02 07:30:00,0.49,1.1875,0.625,46.5750892
2018-12-02 07:40:00,0.57,1.1875,0.625,46.5750892
2018-12-02 07:50:00,0.48,1.1875,0.6875,46.5750892
2018-12-02 08:00:00,0.61,1.1875,0.75,46.5750892
2018-12-02 08:10:00,0.38,1.1875,0.875,46.5750892
2018-12-02 08:20:00,0.5,1.1875,0.9375,46.5750892
2018-12-02 08:30:00,0.39,1.1875,1,46.5750892
2018-12-02 08:40:00,0.5,1.1875,1,46.5750892
2018-12-02 08:50:00,0.44,1.1875,1.0625,46.5750892
2018-12-02 09:00:00,0.48,1.1875,1.125,46.5750892
2018-12-02 09:10:00,0.48,1.1875,1.125,46.5750892
2018-12-02 09:20:00,0.25,1.1875,1.125,46.5750892
2018-12-02 09:30:00,0.42,1.1875,1.125,46.5750892
2018-12-02 09:40:00,0.42,1.1875,1.125,46.5750892
2018-12-02 09:50:00,0.66,1.1875,1.125,46.5750892
2018-12-02 10:00:00,0.41,1.1875,1.125,46.5750892
2018-12-02 10:10:00,0.36,1.1875,1.1875,46.5750892
2018-12-02 10:20:00,0.46,1.1875,1.1875,46.5750892
2018-12-02 10:30:00,0.42,1.1875,1.25,46.5750892
2018-12-02 10:40:00,0.64,1.1875,1.1875,46.5750892
